age,gender,annual_income,monthly_income,employment_status,employment_duration,existing_debt,monthly_expenses,savings,loan_amount,loan_purpose,loan_term,existing_loans,credit_history_length,previous_defaults,late_payments,payment_behaviour,credit_utilization,outstanding_credit_balance,target
29,male,47428.33,3952.36,employed,3.5,27966.0,2852.68,908.19,25609.98,personal,48,0,14.3,0,1,irregular,0.467,20850.85,1
34,female,25430.98,2119.25,employed,0.0,11094.01,1867.21,886.59,20002.86,auto,24,3,10.3,0,0,irregular,0.311,8490.16,0
55,not_specified,88551.78,7379.31,employed,1.1,0.0,6638.83,9986.25,24301.81,debt_consolidation,24,3,33.3,0,1,consistent,0.608,0.0,1
23,female,48035.48,4002.96,self_employed,2.5,29048.41,2374.66,820.69,15634.56,auto,36,2,0.0,0,0,irregular,0.178,20531.66,1
42,not_specified,51368.62,4280.72,student,5.8,12411.35,3003.93,7837.36,29996.3,auto,12,1,22.4,0,2,consistent,0.482,3782.23,0
49,not_specified,63070.68,5255.89,employed,1.7,0.0,4244.66,1718.02,23949.03,personal,48,2,25.1,1,0,irregular,0.435,0.0,1
27,male,91707.32,7642.28,employed,3.4,21549.16,2679.32,215.66,3943.74,debt_consolidation,36,1,5.4,0,1,consistent,0.209,16859.48,1
35,female,62520.97,5210.08,employed,0.6,25308.24,3388.63,2336.07,32281.42,education,12,3,12.9,0,0,minor_delays,0.545,8202.19,0
37,female,30822.95,2568.58,employed,6.2,0.0,1854.87,7363.91,30481.29,education,36,1,19.3,0,0,consistent,0.272,0.0,1
52,female,76140.8,6345.07,contract,7.2,3105.34,4814.68,2884.13,22120.22,education,12,2,30.9,0,1,consistent,0.405,2460.94,1
67,male,49390.27,4115.86,self_employed,7.1,11674.55,2305.74,800.07,20087.89,education,12,4,45.0,0,1,consistent,0.602,8715.38,1
61,female,111086.02,9257.17,employed,5.5,21814.13,4800.0,5104.77,35244.73,business,36,2,37.9,0,0,consistent,0.478,6777.47,1
30,male,61970.89,5164.24,unemployed,0.0,6811.04,2343.64,9581.76,500.0,auto,36,1,12.1,0,2,minor_delays,0.696,3880.14,1
21,male,12000.0,1000.0,employed,3.0,3014.3,667.95,4433.67,30653.47,debt_consolidation,36,1,0.0,0,2,consistent,0.17,690.85,0
23,not_specified,71291.49,5940.96,contract,3.9,21726.03,5192.41,30806.26,11761.73,personal,48,4,0.0,0,1,consistent,0.314,6603.93,1
49,female,112559.54,9379.96,contract,3.9,7380.13,8073.4,6796.26,29046.95,debt_consolidation,36,3,29.8,0,0,consistent,0.079,2805.08,1
28,female,102973.93,8581.16,employed,5.8,19504.66,4764.09,5243.07,18324.13,home,48,1,6.5,0,2,consistent,0.434,13512.91,1
32,male,109604.81,9133.73,employed,11.2,0.0,4539.26,2734.91,3327.81,debt_consolidation,36,5,16.3,0,0,consistent,0.641,0.0,1
61,male,35486.24,2957.19,retired,8.7,0.0,2364.6,4145.71,11538.28,home,48,3,43.0,0,1,minor_delays,0.408,0.0,1
62,female,85715.96,7143.0,employed,1.5,22063.23,5451.81,3602.47,28239.02,home,36,1,39.2,0,0,consistent,0.422,4776.27,1
61,female,43228.14,3602.35,self_employed,8.2,16030.24,2298.45,13218.21,14687.71,home,24,2,37.1,0,2,consistent,0.611,3254.57,1
33,female,67831.52,5652.63,employed,8.1,24069.47,3231.87,1742.55,10163.66,home,48,2,8.0,0,0,consistent,0.386,9865.05,1
50,male,28903.24,2408.6,contract,2.3,6608.88,1012.97,16614.04,10090.11,business,60,2,32.4,0,2,minor_delays,0.375,4703.31,1
50,female,45244.15,3770.35,employed,8.9,3458.74,3006.96,6004.94,24064.72,personal,12,0,32.7,0,0,consistent,0.399,2995.54,1
29,not_specified,44417.59,3701.47,self_employed,4.9,29328.63,2598.26,9253.57,36256.99,auto,48,3,8.4,0,0,minor_delays,0.386,12341.76,0
47,not_specified,85362.44,7113.54,employed,0.0,0.0,4017.89,12491.94,500.0,personal,60,4,25.7,0,1,minor_delays,0.42,0.0,1
46,male,82818.7,6901.56,employed,7.3,28017.53,6029.95,9263.88,47807.53,debt_consolidation,24,5,25.7,0,1,consistent,0.037,6414.46,1
40,male,69197.31,5766.44,contract,6.4,28846.06,4186.51,4026.45,19241.21,home,60,4,21.9,0,3,irregular,0.086,5794.69,0
57,male,26889.04,2240.75,employed,4.6,23321.07,1971.12,46.24,23382.47,debt_consolidation,36,3,36.3,0,1,consistent,0.156,4921.47,0
53,female,53897.37,4491.45,contract,5.4,4746.31,2786.56,30939.84,12201.12,auto,48,1,32.8,0,0,irregular,0.433,1272.62,1
46,female,42600.97,3550.08,employed,2.6,3201.71,2162.47,1582.5,16961.33,personal,60,2,26.8,0,3,consistent,0.258,2599.93,0
55,male,84611.57,7050.96,employed,7.9,10479.33,6234.65,1055.69,19117.64,debt_consolidation,72,1,31.5,0,1,minor_delays,0.632,6800.82,1
57,male,92632.81,7719.4,student,5.3,0.0,6924.93,8390.81,5459.94,business,48,0,32.6,0,1,minor_delays,0.419,0.0,0
48,female,89466.03,7455.5,self_employed,6.2,1459.67,6692.34,7832.39,8137.5,education,48,4,24.6,0,2,consistent,0.405,1145.01,1
33,male,42364.3,3530.36,self_employed,6.9,20736.81,2883.5,1253.54,30030.24,debt_consolidation,36,4,13.8,1,2,irregular,0.195,15253.27,0
57,not_specified,12000.0,1000.0,employed,0.9,20792.19,613.57,24054.31,500.0,auto,36,1,37.2,0,1,irregular,0.49,9306.44,0
55,female,16058.99,1338.25,employed,1.9,405.1,628.8,10139.61,21851.43,debt_consolidation,60,3,36.1,1,0,minor_delays,0.722,119.02,1
68,female,98962.3,8246.86,self_employed,0.0,21113.46,4688.84,13165.68,12924.31,home,36,2,45.0,0,0,irregular,0.24,5750.35,1
28,not_specified,51567.37,4297.28,employed,7.8,18451.64,3802.36,1253.91,6432.22,education,60,2,5.4,0,1,consistent,0.617,4013.39,1
41,male,42481.16,3540.1,employed,0.7,31118.64,1972.63,823.53,38691.25,home,12,1,18.2,0,0,minor_delays,0.425,10096.21,1
65,female,104709.17,8725.76,employed,6.0,19829.64,6817.69,7860.3,6500.47,personal,24,3,45.0,1,2,consistent,0.787,4231.59,1
45,female,94894.16,7907.85,unemployed,7.0,25702.97,6928.16,1482.25,4568.88,education,24,2,24.1,1,1,irregular,0.156,17515.62,1
66,female,62635.67,5219.64,student,7.9,18724.93,4713.98,2471.65,14943.3,debt_consolidation,36,1,45.0,1,1,consistent,0.739,8841.76,1
21,female,54371.52,4530.96,employed,0.7,24759.15,4033.34,16893.19,8545.86,auto,24,3,0.0,0,0,irregular,0.329,14105.52,1
22,female,58565.37,4880.45,contract,5.2,0.0,3252.25,201.42,17070.19,business,36,2,0.0,0,1,consistent,0.641,0.0,0
59,female,67906.23,5658.85,employed,12.2,11539.07,3567.18,13441.19,18709.39,business,72,1,41.3,0,0,consistent,0.501,4597.19,1
38,male,103601.23,8633.44,unemployed,12.4,12532.21,7881.94,3038.51,19581.24,auto,60,4,19.4,1,0,minor_delays,0.361,3511.17,1
45,female,72984.15,6082.01,employed,9.4,10075.0,2885.08,4903.25,15637.2,home,60,4,29.6,0,0,consistent,0.544,5839.53,1
41,female,80876.75,6739.73,employed,6.8,18326.64,3079.33,12854.94,9276.22,personal,24,3,19.0,1,1,consistent,0.346,14746.0,1
40,female,92401.02,7700.09,student,1.5,20612.56,6922.48,10903.19,24077.43,debt_consolidation,36,0,18.9,1,0,minor_delays,0.4,14939.82,1
66,female,31588.42,2632.37,unemployed,8.4,17707.08,1955.43,28908.4,15771.38,business,48,2,45.0,0,1,consistent,0.612,15086.97,0
25,male,81626.41,6802.2,employed,4.9,10876.67,4460.16,30522.19,11548.21,debt_consolidation,12,1,0.0,0,0,consistent,0.438,4885.63,1
58,male,54341.21,4528.43,employed,7.7,4171.24,1925.8,4149.93,33279.93,auto,36,2,38.4,0,0,irregular,0.511,3303.59,0
63,not_specified,12000.0,1000.0,contract,3.0,26166.23,642.55,2191.94,15665.57,debt_consolidation,60,5,39.6,0,1,minor_delays,0.666,18468.02,0
52,female,12000.0,1000.0,employed,4.8,17196.79,888.21,2047.82,29011.85,debt_consolidation,24,4,34.0,0,1,consistent,0.83,14791.02,0
39,female,35528.94,2960.75,student,6.2,776.63,2053.72,9514.08,30495.22,debt_consolidation,60,2,16.9,0,1,consistent,0.356,311.77,0
28,male,75811.8,6317.65,student,6.5,10675.75,3668.27,3704.17,31164.4,personal,24,4,6.4,1,2,consistent,0.235,8140.7,0
53,female,64958.79,5413.23,employed,7.5,0.0,3595.08,4329.42,24602.74,debt_consolidation,24,1,31.8,0,0,consistent,0.289,0.0,1
43,male,66793.53,5566.13,employed,3.2,13424.45,4759.61,8807.24,16993.03,home,24,3,17.0,0,0,minor_delays,0.655,6788.99,1
28,male,112724.53,9393.71,employed,0.1,10619.44,8175.57,9732.34,16295.54,auto,60,5,7.1,2,1,consistent,0.178,5586.13,0
38,female,29003.67,2416.97,retired,12.0,6106.4,1397.13,4631.5,14314.68,debt_consolidation,48,1,9.1,0,0,irregular,0.323,3070.35,1
67,female,61286.73,5107.23,contract,15.5,32015.2,3557.67,10011.13,500.0,personal,48,0,45.0,2,0,consistent,0.281,26058.66,1
33,female,69915.32,5826.28,employed,7.3,0.0,2966.42,5814.53,24906.87,debt_consolidation,36,2,15.4,0,0,irregular,0.767,0.0,1
29,female,42856.9,3571.41,student,0.2,21476.72,2168.27,2193.88,19689.12,personal,60,1,11.0,0,1,consistent,0.33,14262.56,0
53,female,62736.5,5228.04,student,2.4,39240.5,2485.06,2865.83,26080.77,debt_consolidation,48,6,34.0,0,1,irregular,0.567,13143.4,1
30,female,20401.32,1700.11,student,7.5,25927.21,1110.07,10586.69,15712.98,home,48,3,10.2,0,1,irregular,0.105,12817.32,0
65,male,98657.56,8221.46,employed,10.9,12621.53,5587.28,814.41,24313.08,education,48,2,45.0,0,0,consistent,0.249,5665.99,1
62,female,44278.02,3689.84,contract,0.6,0.0,2001.98,11938.77,1847.42,debt_consolidation,60,5,36.8,0,0,poor,0.679,0.0,1
68,female,114816.4,9568.03,employed,5.0,0.0,4832.88,2803.82,4138.08,education,48,0,42.1,1,0,consistent,0.502,0.0,1
64,female,61155.67,5096.31,employed,6.3,8061.38,2222.42,781.76,500.0,auto,24,4,41.9,1,0,consistent,0.305,5303.5,0
32,female,88729.39,7394.12,self_employed,9.0,4755.99,3176.07,24559.23,15522.16,auto,60,4,7.9,1,2,poor,0.388,2505.29,0
31,female,60614.13,5051.18,employed,4.1,4365.44,3816.33,7843.27,8502.22,debt_consolidation,36,2,7.5,0,1,consistent,0.44,1670.79,1
37,male,61200.66,5100.06,employed,0.0,9084.24,2429.33,40.61,7062.8,debt_consolidation,72,0,15.3,0,0,consistent,0.562,2220.8,0
43,female,46815.24,3901.27,employed,8.0,11773.03,1627.79,1034.92,20681.18,education,36,1,26.1,0,1,consistent,0.337,2791.2,1
63,male,65097.22,5424.77,employed,10.0,18822.54,4987.3,6057.07,12319.42,debt_consolidation,24,3,45.0,0,0,poor,0.396,15519.66,1
56,not_specified,70267.97,5855.66,employed,5.2,0.0,2917.01,347.69,1236.0,home,36,1,37.9,0,1,irregular,0.39,0.0,1
51,female,41609.28,3467.44,unemployed,7.1,4813.07,2984.59,2660.3,44992.43,home,36,6,32.1,0,0,consistent,0.743,2820.97,1
63,female,58748.85,4895.74,employed,3.6,11083.94,3413.48,4399.24,16592.88,debt_consolidation,36,0,41.0,0,2,consistent,0.537,2352.58,1
52,female,46137.43,3844.79,employed,2.1,10654.18,2912.77,13664.46,5085.21,home,60,2,31.7,0,0,consistent,0.398,7880.85,0
39,male,121791.27,10149.27,contract,9.6,35037.08,6797.21,2865.66,9631.81,debt_consolidation,48,2,22.9,0,2,minor_delays,0.28,12173.24,1
40,not_specified,59667.0,4972.25,contract,7.0,15786.96,2252.74,6294.19,15095.43,debt_consolidation,24,3,20.2,0,1,consistent,0.494,7394.34,1
45,male,102176.04,8514.67,employed,7.5,0.0,7091.18,8710.77,15072.29,auto,36,3,24.3,0,1,consistent,0.669,0.0,1
25,not_specified,56913.82,4742.82,self_employed,11.5,18018.18,3898.33,1267.74,31323.81,auto,60,1,0.5,0,1,minor_delays,0.333,5300.41,0
56,male,68741.48,5728.46,student,1.3,19547.96,3146.76,6401.16,16126.27,personal,60,6,34.4,0,0,consistent,0.421,14811.22,1
52,male,27644.53,2303.71,contract,3.3,11498.46,1809.32,5164.98,37407.29,auto,36,4,30.6,0,0,consistent,0.151,9022.86,1
56,male,50376.11,4198.01,employed,6.1,0.0,2768.73,5583.01,12243.35,auto,60,0,31.6,0,0,minor_delays,0.624,0.0,1
46,male,67473.9,5622.83,self_employed,3.2,34096.66,4881.5,1271.25,21690.8,debt_consolidation,12,1,23.4,0,1,minor_delays,0.588,15540.97,0
58,female,103236.1,8603.01,self_employed,8.6,161.39,6947.87,5575.61,28241.78,education,48,0,39.5,0,0,consistent,0.697,60.74,1
66,male,67771.55,5647.63,employed,4.8,20929.27,2108.64,1070.06,30146.68,auto,60,2,45.0,0,1,minor_delays,0.627,14792.25,1
48,male,97976.73,8164.73,self_employed,1.5,15400.61,6949.71,4829.78,31430.59,education,36,2,32.9,0,1,minor_delays,0.378,6751.54,1
42,female,78658.96,6554.91,employed,5.8,20209.73,5913.07,26377.21,14007.87,debt_consolidation,12,4,18.8,1,1,irregular,0.732,15494.13,0
26,male,104312.43,8692.7,employed,6.2,33482.3,6719.71,1868.24,16939.62,business,48,2,9.5,1,0,minor_delays,0.519,23863.19,0
58,female,60464.9,5038.74,employed,9.2,19739.67,2107.96,12573.87,500.0,business,36,2,34.3,1,1,consistent,0.815,8824.62,1
64,female,124145.79,10345.48,employed,7.1,6296.03,8381.95,2201.78,14843.89,home,24,4,41.4,0,0,minor_delays,0.44,2267.95,1
54,female,49379.7,4114.97,employed,7.3,26271.91,2958.95,7672.33,29003.8,auto,24,3,30.3,0,0,consistent,0.388,11833.35,1
62,male,42071.99,3506.0,unemployed,6.8,5426.81,1904.22,4885.15,26865.2,debt_consolidation,60,1,41.2,1,1,consistent,0.687,2385.66,1
62,female,30538.63,2544.89,employed,4.7,14962.7,2173.07,17584.65,16048.64,debt_consolidation,24,0,39.9,0,0,consistent,0.636,13012.45,0
59,female,122606.64,10217.22,employed,2.6,0.0,6869.78,2599.66,35690.53,debt_consolidation,36,3,34.1,0,1,poor,0.131,0.0,1
45,female,83305.64,6942.14,contract,6.7,600.63,5804.8,23645.0,12775.94,home,72,2,27.8,0,1,minor_delays,0.557,396.59,0
25,male,53312.86,4442.74,self_employed,4.2,13616.64,3251.93,2415.55,9122.46,debt_consolidation,48,0,0.0,0,0,minor_delays,0.336,5426.13,1
21,male,94474.59,7872.88,self_employed,12.3,17417.04,4050.24,11971.39,11850.22,education,36,0,0.6,0,1,minor_delays,0.515,7924.78,1
30,female,79880.0,6656.67,student,10.9,0.0,6029.35,6965.05,4652.88,education,36,5,9.9,0,1,consistent,0.54,0.0,1
41,male,113119.31,9426.61,self_employed,8.0,18967.45,6367.42,2609.72,23846.35,medical,24,2,14.9,0,3,consistent,0.179,16761.52,1
56,male,21756.35,1813.03,self_employed,7.0,3166.85,1168.59,10930.48,20173.3,personal,36,3,43.4,0,0,consistent,0.747,2113.26,1
42,male,55100.64,4591.72,employed,5.1,28356.26,2663.2,53940.45,23709.77,auto,24,3,19.0,0,1,consistent,0.484,8729.11,0
22,male,49974.44,4164.54,self_employed,0.5,8776.43,1781.24,6317.44,12441.92,education,24,4,3.6,0,1,irregular,0.447,7843.17,0
31,male,12000.0,1000.0,contract,4.6,0.0,741.14,12824.93,16361.2,auto,24,9,9.5,0,1,consistent,0.232,0.0,0
68,female,89568.51,7464.04,employed,5.9,13909.65,4445.25,1790.2,500.0,education,48,3,45.0,0,2,minor_delays,0.368,8835.55,1
68,male,54969.69,4580.81,employed,6.4,2005.18,4043.61,6765.03,21138.48,auto,24,3,45.0,0,1,consistent,0.68,1629.44,1
39,female,81230.41,6769.2,employed,7.4,28227.34,6092.99,15000.35,18087.26,education,24,1,17.3,0,1,consistent,0.401,17812.36,1
59,male,123354.07,10279.51,employed,9.2,13006.36,8095.68,33082.91,4894.2,debt_consolidation,60,2,41.1,1,1,consistent,0.759,11031.28,1
55,not_specified,52815.66,4401.31,employed,2.7,11179.88,2148.81,1858.94,15848.77,business,24,2,36.4,0,1,poor,0.376,8873.1,1
65,female,51050.02,4254.17,self_employed,2.8,20101.61,3225.12,9839.99,14163.66,auto,48,4,40.2,1,2,consistent,0.153,4512.91,0
63,male,65085.27,5423.77,contract,11.3,940.63,1961.46,2080.89,36407.43,debt_consolidation,36,1,44.1,0,1,consistent,0.506,640.35,1
51,male,87668.43,7305.7,employed,8.6,0.0,5998.33,153.66,5327.6,business,36,1,27.4,0,0,consistent,0.43,0.0,1
39,male,47265.46,3938.79,employed,3.9,17900.22,2486.8,3300.61,20645.69,home,12,2,20.8,0,0,consistent,0.181,8238.77,1
51,female,45595.0,3799.58,employed,5.1,0.0,3358.61,18073.04,5001.55,business,12,4,30.4,0,0,minor_delays,0.115,0.0,1
36,female,89486.92,7457.24,self_employed,5.1,0.0,4215.75,2252.12,10863.39,business,60,1,14.0,0,0,irregular,0.141,0.0,1
37,male,71844.62,5987.05,employed,5.6,23041.07,2993.58,1816.74,20045.01,business,36,0,16.7,0,1,consistent,0.374,10528.62,1
50,male,12000.0,1000.0,unemployed,7.4,19300.77,917.18,6289.57,14675.01,business,12,1,30.7,0,1,consistent,0.408,6874.13,0
48,female,30139.81,2511.65,employed,15.6,0.0,1638.82,5330.94,16934.1,home,36,0,30.3,0,0,minor_delays,0.468,0.0,1
48,female,101032.13,8419.34,contract,6.3,5570.37,7089.21,2775.72,20659.94,business,36,2,22.8,0,0,consistent,0.16,1974.01,1
39,female,72450.14,6037.51,employed,8.2,2155.22,5248.42,113.73,11569.41,personal,24,3,20.2,0,0,consistent,0.464,1319.98,1
40,female,42182.91,3515.24,contract,0.0,34315.83,2269.18,3145.76,26725.61,debt_consolidation,36,2,15.6,0,2,consistent,0.105,22303.13,0
21,female,57569.35,4797.45,employed,3.6,23872.13,2925.28,5440.8,13639.72,education,36,3,0.0,0,1,minor_delays,0.268,7262.2,1
49,female,62344.15,5195.35,contract,10.4,7949.86,3455.66,3925.74,15926.89,debt_consolidation,48,3,29.3,0,0,poor,0.463,4642.49,0
48,female,81129.07,6760.76,unemployed,7.1,19914.34,5633.14,869.78,20974.42,auto,60,2,25.6,1,0,consistent,0.542,7471.83,0
65,male,26685.15,2223.76,unemployed,0.0,0.0,2001.07,903.17,19497.0,debt_consolidation,36,1,38.2,2,0,consistent,0.13,0.0,0
45,female,40135.32,3344.61,student,8.2,4928.25,1796.54,602.65,24086.51,education,60,0,23.1,0,2,minor_delays,0.412,3939.71,0
43,female,69096.85,5758.07,employed,13.2,14258.36,4439.58,1113.62,20486.61,debt_consolidation,36,2,23.1,0,0,consistent,0.293,4005.71,1
24,female,59404.3,4950.36,employed,0.0,18426.77,2537.87,3059.51,22159.34,business,36,1,5.1,0,0,consistent,0.241,6939.53,0
30,female,76868.34,6405.69,unemployed,11.6,11830.49,4472.73,927.26,13420.9,home,48,0,5.8,0,0,consistent,0.215,10187.97,0
37,female,30032.81,2502.73,student,0.0,15976.16,2024.04,12345.5,5243.52,debt_consolidation,48,2,14.8,0,0,consistent,0.471,6538.86,1
39,male,71285.35,5940.45,employed,9.3,13940.04,5080.85,1873.02,1295.97,personal,12,3,20.0,0,1,consistent,0.335,10748.86,1
38,male,90381.17,7531.76,employed,5.5,11037.07,4562.5,979.11,500.0,home,72,2,20.3,1,0,consistent,0.491,2597.3,1
39,female,74657.28,6221.44,employed,0.0,9446.25,3488.74,11979.94,36389.99,debt_consolidation,72,0,16.2,0,1,irregular,0.466,4453.51,1
57,not_specified,65616.91,5468.08,employed,7.3,7884.82,2703.79,2529.32,500.0,auto,36,0,31.6,2,2,consistent,0.509,4970.25,0
27,male,59507.03,4958.92,employed,10.1,15783.25,2112.74,3070.03,30130.96,home,36,7,7.4,0,2,minor_delays,0.364,7570.93,1
36,male,40293.87,3357.82,contract,7.0,17929.79,1873.68,1153.27,7970.44,business,60,1,17.9,0,2,minor_delays,0.439,13509.3,1
28,male,60128.04,5010.67,employed,7.8,15380.31,4244.17,4207.27,30050.85,debt_consolidation,60,5,11.2,0,0,poor,0.495,13626.1,1
35,male,94752.35,7896.03,employed,3.9,0.0,4648.56,7656.36,500.0,business,48,1,5.5,0,0,consistent,0.457,0.0,1
53,male,58905.26,4908.77,employed,0.0,1012.87,2605.86,2030.13,14413.97,auto,12,3,30.0,0,1,minor_delays,0.545,531.29,1
23,male,38865.1,3238.76,employed,8.3,17786.58,2498.07,880.9,32994.27,education,48,1,5.8,1,2,consistent,0.339,12328.9,1
37,male,49201.58,4100.13,contract,12.5,30660.08,1938.88,1309.08,24845.31,home,24,3,18.8,0,1,consistent,0.419,22308.07,1
22,female,67222.11,5601.84,employed,10.0,14828.99,2778.98,30363.07,13290.08,debt_consolidation,48,0,1.4,0,2,consistent,0.032,3586.52,1
66,female,52288.64,4357.39,unemployed,0.0,8059.98,3849.61,2500.09,500.0,education,48,3,44.8,0,3,minor_delays,0.219,4080.87,1
55,male,74617.89,6218.16,employed,0.0,15692.09,2465.54,18319.38,2452.63,debt_consolidation,48,1,37.3,1,0,consistent,0.205,8627.83,1
32,female,75593.94,6299.49,contract,2.1,0.0,3693.64,1828.65,32280.62,auto,24,0,12.4,0,1,consistent,0.494,0.0,1
30,male,85113.56,7092.8,employed,0.0,28707.32,4814.22,33241.71,13169.35,medical,36,2,7.3,0,0,consistent,0.457,20995.41,1
25,female,99012.55,8251.05,self_employed,5.7,15239.13,3970.8,3883.41,16209.93,personal,48,2,4.2,1,1,consistent,0.609,12509.58,1
43,male,87892.33,7324.36,contract,7.1,4966.51,3736.72,6852.25,20118.89,debt_consolidation,36,3,26.8,0,1,consistent,0.49,3932.16,1
57,male,37709.78,3142.48,employed,0.0,10998.45,1497.24,666.18,2668.77,medical,24,1,38.2,0,0,minor_delays,0.412,7079.12,1
49,male,38508.1,3209.01,self_employed,8.6,6675.57,1754.54,4393.21,21480.19,education,36,3,27.8,0,2,minor_delays,0.446,5046.33,0
63,female,60029.94,5002.5,contract,7.9,28740.04,4312.89,4870.99,12384.23,personal,60,1,39.0,1,0,irregular,0.379,10428.01,1
37,female,50269.44,4189.12,employed,3.3,10573.12,2496.74,30902.73,20230.73,education,36,2,17.2,0,0,poor,0.248,2304.68,1
34,female,32403.51,2700.29,employed,4.8,14864.39,1588.21,15955.72,10641.44,debt_consolidation,48,3,16.9,1,0,consistent,0.129,8315.41,0
43,male,50516.01,4209.67,employed,0.0,19884.72,2400.99,5863.07,500.0,personal,36,1,20.9,0,1,consistent,0.386,9683.69,1
30,female,49662.66,4138.56,contract,4.2,4110.8,3722.82,15534.98,12298.9,debt_consolidation,60,1,6.9,0,0,consistent,0.668,3359.34,1
67,female,44531.96,3711.0,employed,5.5,15324.51,1546.97,347.64,24048.55,home,36,1,45.0,2,0,irregular,0.523,11529.76,0
29,female,53789.47,4482.46,self_employed,6.2,16293.23,3796.5,28405.7,21334.66,home,24,2,5.8,0,2,consistent,0.444,7613.77,1
43,male,92639.72,7719.98,unemployed,7.0,0.0,4141.63,7105.49,17340.24,auto,24,1,23.5,0,0,consistent,0.728,0.0,1
46,female,67180.19,5598.35,self_employed,6.5,16032.36,5011.71,16290.68,26879.45,debt_consolidation,12,2,24.7,0,0,consistent,0.456,6291.3,1
23,female,126267.04,10522.25,employed,4.4,12450.86,5573.42,5935.13,14760.47,debt_consolidation,60,2,5.0,0,2,consistent,0.349,5631.62,0
43,female,66433.21,5536.1,employed,6.6,14559.6,2199.15,22646.05,17619.04,medical,48,2,27.7,1,0,consistent,0.595,9799.85,0
42,female,54458.29,4538.19,employed,9.5,13427.56,2933.59,11994.75,11722.56,business,48,3,16.0,0,0,minor_delays,0.338,11175.68,1
33,female,62107.45,5175.62,employed,5.1,16110.04,2483.69,21451.77,27522.8,auto,48,1,9.3,0,0,consistent,0.237,5713.71,0
27,male,68668.79,5722.4,employed,6.8,29048.12,4458.92,10896.18,20206.81,education,60,2,5.8,0,0,poor,0.326,21790.09,1
23,female,73316.6,6109.72,employed,4.8,0.0,4427.49,7383.8,10873.46,personal,72,2,0.0,0,0,poor,0.214,0.0,1
21,male,115994.49,9666.21,unemployed,2.9,8894.17,7165.44,10824.11,620.67,debt_consolidation,48,3,0.1,0,1,minor_delays,0.504,3977.54,1
44,female,40021.67,3335.14,contract,7.6,20999.42,1535.13,11702.18,29154.57,home,36,1,26.0,0,1,consistent,0.145,4437.55,1
25,male,84335.2,7027.93,employed,3.3,18771.11,5298.49,11154.48,8815.28,personal,24,5,5.9,1,0,consistent,0.505,4183.95,1
67,female,67401.52,5616.79,employed,7.0,18512.87,2962.63,20119.38,17792.71,auto,48,3,45.0,0,0,consistent,0.537,11727.37,1
32,not_specified,21151.46,1762.62,self_employed,5.6,46042.93,1620.28,16093.13,42878.6,home,60,6,10.9,0,0,minor_delays,0.485,36511.37,0
52,female,82038.17,6836.51,employed,4.3,20369.63,5244.34,20358.66,25816.6,debt_consolidation,36,6,34.3,0,1,consistent,0.603,13084.92,1
